step,motion_time_s,joint_err_norm,lower_body_err,torque_clip_ratio,left_foot_contact_z,right_foot_contact_z,left_foot_contact_norm,right_foot_contact_norm,left_foot_contact_flag,right_foot_contact_flag,left_foot_slip_xy,right_foot_slip_xy,projected_gravity_x,projected_gravity_y,projected_gravity_z,root_pos_err,root_rot_err_rad,root_lin_vel_err,root_ang_vel_err,root_roll,root_pitch,root_yaw,root_height,root_xy_drift,root_x,root_y,right_foot_pos_err,right_foot_vel_err,right_foot_pos_err_x,right_foot_pos_err_y,right_foot_pos_err_z,right_foot_vel_err_x,right_foot_vel_err_y,right_foot_vel_err_z,reset,timeout,right_hip_pitch_joint_err,right_hip_pitch_joint_torque,right_hip_pitch_joint_torque_ratio,right_hip_roll_joint_err,right_hip_roll_joint_torque,right_hip_roll_joint_torque_ratio,right_hip_yaw_joint_err,right_hip_yaw_joint_torque,right_hip_yaw_joint_torque_ratio,right_knee_joint_err,right_knee_joint_torque,right_knee_joint_torque_ratio,right_ankle_pitch_joint_err,right_ankle_pitch_joint_torque,right_ankle_pitch_joint_torque_ratio,right_ankle_roll_joint_err,right_ankle_roll_joint_torque,right_ankle_roll_joint_torque_ratio
11,0.2199999950826168,0.47844070196151733,0.07454513013362885,0.0,369.6341552734375,0.0,369.6341552734375,0.0,1,0,0.041314736008644104,1.5871340036392212,0.1901959329843521,-0.11898469924926758,-0.9745094180107117,0.02097621187567711,0.291586697101593,0.3559926748275757,1.6789953708648682,0.12149567157030106,0.19136172533035278,0.6405827403068542,0.7669143080711365,0.06787335127592087,-0.028009215369820595,0.06293099373579025,0.2137022763490677,1.5315093994140625,0.19627630710601807,0.01622043177485466,0.08295281231403351,1.0035040378570557,-1.1550657749176025,0.06575596332550049,0,0,-0.14543545246124268,1.4724159240722656,0.016731999814510345,0.08212302625179291,5.2957234382629395,0.06017867475748062,-0.04814564436674118,-6.450553894042969,0.07330174744129181,0.08984982967376709,-7.458415985107422,0.05365766957402229,-0.004259020090103149,0.017244406044483185,0.0003448881325311959,0.008298511616885662,0.13021573424339294,0.0026043145917356014
12,0.23999999463558197,0.5073889493942261,0.08029763400554657,0.0,351.6625061035156,0.0,351.6625061035156,0.0,1,0,0.0323822945356369,1.6693003177642822,0.20880120992660522,-0.13708610832691193,-0.9683018922805786,0.027870791032910347,0.33329957723617554,0.39169782400131226,1.6388044357299805,0.1406390517950058,0.21034899353981018,0.6486898064613342,0.7633313536643982,0.07089288532733917,-0.025909829884767532,0.06734838336706161,0.22692637145519257,1.6750379800796509,0.21274998784065247,-0.00770534947514534,0.07857257127761841,1.0409705638885498,-1.296713948249817,-0.2016565203666687,0,0,-0.14661246538162231,-2.230661392211914,0.025348424911499023,0.05907389521598816,3.3495771884918213,0.038063377141952515,-0.03786282241344452,-3.315384864807129,0.03767482936382294,0.08555567264556885,-5.51671028137207,0.03968856483697891,-0.006675533950328827,-0.04891616106033325,0.0009783231653273106,0.00542320916429162,0.11488910019397736,0.0022977821063250303
13,0.25999999418854713,0.5347366333007812,0.08740214258432388,0.0,334.4454650878906,0.0,334.4454650878906,0.0,1,0,0.029583122581243515,1.6462327241897583,0.22304782271385193,-0.15667106211185455,-0.9621349573135376,0.03756247088313103,0.3729846775531769,0.4243161380290985,1.7666504383087158,0.16142010688781738,0.2249399572610855,0.6611377596855164,0.7595695853233337,0.0739249512553215,-0.022777950391173363,0.07197239249944687,0.24296319484710693,1.7076776027679443,0.229169100522995,-0.03454633802175522,0.07293276488780975,1.034297227859497,-1.3212093114852905,-0.3174869418144226,0,0,-0.13626790046691895,-4.313576698303223,0.04901791736483574,0.03490245342254639,0.9945881366729736,0.01130213774740696,-0.016595035791397095,-0.11181926727294922,0.0012706734705716372,0.06612181663513184,-4.52491569519043,0.03255334869027138,-0.014065533876419067,-0.2693783938884735,0.005387567915022373,-0.0007414841093122959,-0.017492804676294327,0.0003498560981824994
14,0.2799999937415123,0.5647937059402466,0.09521244466304779,0.0,317.7778015136719,0.0,317.7778015136719,0.0,1,0,0.030798206105828285,1.5647443532943726,0.23232205212116241,-0.17813394963741302,-0.9561876058578491,0.0455709844827652,0.4115416705608368,0.4558911919593811,1.956732988357544,0.18418461084365845,0.2344643771648407,0.6785292029380798,0.7555854916572571,0.07724864780902863,-0.018591901287436485,0.07693244516849518,0.261201411485672,1.6548433303833008,0.24466758966445923,-0.061041053384542465,0.06810241937637329,1.0200201272964478,-1.255864143371582,-0.34766483306884766,0,0,-0.126520037651062,-5.765011310577393,0.06551149487495422,0.010398104786872864,-1.2543909549713135,0.014254442416131496,0.004176989197731018,2.165926456451416,0.024612801149487495,0.04684913158416748,-3.3790931701660156,0.024310022592544556,-0.01847699284553528,-0.35803312063217163,0.007160662207752466,-0.0043295565992593765,-0.09209727495908737,0.0018419454572722316
15,0.29999999329447746,0.5927807688713074,0.10385764390230179,0.0,309.0365905761719,0.0,309.0365905761719,0.0,1,0,0.03500831499695778,1.4805608987808228,0.23699593544006348,-0.20256255567073822,-0.9501581192016602,0.0556577630341053,0.4479571282863617,0.48986485600471497,2.1013360023498535,0.2100437730550766,0.23927251994609833,0.697968602180481,0.7511197924613953,0.08096040040254593,-0.013225862756371498,0.08216078579425812,0.28379788994789124,1.587393879890442,0.2642514109611511,-0.08356514573097229,0.06106802821159363,1.0404752492904663,-1.1467176675796509,-0.3496699333190918,0,0,-0.11676234006881714,-6.266082763671875,0.0712054893374443,-0.018840976059436798,-3.9078333377838135,0.0444071963429451,0.020413070917129517,3.265995740890503,0.03711358830332756,0.033738136291503906,-2.0154294967651367,0.014499492943286896,-0.01594547927379608,-0.2721501290798187,0.005443002562969923,-0.003822130151093006,-0.07101841270923615,0.0014203682076185942
16,0.3199999928474426,0.6211750507354736,0.11239273846149445,0.0,310.43756103515625,0.0,310.43756103515625,0.0,1,0,0.04559521749615669,1.4100733995437622,0.2366195023059845,-0.2282571792602539,-0.9444093108177185,0.06634558737277985,0.48534491658210754,0.5260142087936401,2.136000871658325,0.23714517056941986,0.2388850748538971,0.7188047766685486,0.7463115453720093,0.08545780926942825,-0.006745588034391403,0.0878264307975769,0.30614614486694336,1.525244951248169,0.28313764929771423,-0.10336077213287354,0.0536198616027832,1.09358811378479,-1.0155307054519653,-0.31485649943351746,0,0,-0.10907894372940063,-7.0109968185424805,0.07967042177915573,-0.04090198874473572,-5.585826396942139,0.06347530335187912,0.032098278403282166,3.8291449546813965,0.04351301118731499,0.022519588470458984,-0.4627227783203125,0.0033289408311247826,-0.013388358056545258,-0.20715707540512085,0.00414314167574048,-0.004929631017148495,-0.10912322252988815,0.00218246434815228
17,0.3399999924004078,0.6459794640541077,0.12149124592542648,0.0,301.631591796875,0.0,301.631591796875,0.0,1,0,0.04328665882349014,1.4333401918411255,0.23248061537742615,-0.25384050607681274,-0.938891589641571,0.07701008021831512,0.5211405754089355,0.5696675777435303,2.0963754653930664,0.26404908299446106,0.23462741076946259,0.7387339472770691,0.7414130568504333,0.09102755039930344,0.0009853150695562363,0.09401703625917435,0.3296136260032654,1.5172065496444702,0.30194520950317383,-0.1230628713965416,0.048267632722854614,1.1680047512054443,-0.9562615156173706,-0.15246224403381348,0,0,-0.10234922170639038,-7.819051265716553,0.08885285258293152,-0.06685524433851242,-7.472357749938965,0.08491315692663193,0.035941556096076965,3.769294023513794,0.042832884937524796,0.0014677047729492188,0.48497843742370605,0.003489053575322032,-0.016205348074436188,-0.3612816333770752,0.007225632667541504,-0.00386844202876091,-0.0917542427778244,0.0018350848695263267
18,0.35999999195337296,0.6660738587379456,0.13217879831790924,0.0,293.8260498046875,0.0,293.8260498046875,0.0,1,0,0.06387679278850555,1.5163179636001587,0.22503814101219177,-0.277290016412735,-0.9340599775314331,0.08791650831699371,0.5538516640663147,0.6240561604499817,1.9560221433639526,0.28857845067977905,0.22698219120502472,0.7571660876274109,0.7365118265151978,0.09783931076526642,0.00997319258749485,0.10068868100643158,0.35751059651374817,1.5254267454147339,0.32573401927948,-0.14028890430927277,0.045057594776153564,1.1901288032531738,-0.9502694010734558,0.08664974570274353,0,0,-0.09426236152648926,-8.789155960083008,0.099876768887043,-0.07916069030761719,-8.017200469970703,0.09110455214977264,0.03725974261760712,3.6821584701538086,0.041842710226774216,-0.018495798110961914,2.0409297943115234,0.014682948589324951,-0.021924659609794617,-0.5106473565101624,0.010212946683168411,-0.005116453859955072,-0.1396106779575348,0.0027922135777771473
19,0.3799999915063381,0.6817469000816345,0.1437324583530426,0.0,287.8887939453125,0.0,287.8887939453125,0.0,1,0,0.061255332082509995,1.6528041362762451,0.21722450852394104,-0.299446165561676,-0.9290558695793152,0.10001865774393082,0.58138507604599,0.697085440158844,1.8378238677978516,0.311799019575119,0.2189701795578003,0.7687501311302185,0.7314033508300781,0.1059887632727623,0.02050015889108181,0.10772070288658142,0.39084646105766296,1.5670303106307983,0.35292768478393555,-0.16016757488250732,0.05049110949039459,1.1265437602996826,-1.0260355472564697,0.36569708585739136,0,0,-0.08677679300308228,-9.286954879760742,0.10553357750177383,-0.0879388302564621,-8.482637405395508,0.09639360755681992,0.03614835441112518,3.1467838287353516,0.035758908838033676,-0.035211801528930664,3.8756189346313477,0.027882151305675507,-0.022164486348628998,-0.5090965628623962,0.010181930847465992,-0.003196689300239086,-0.09464558959007263,0.0018929117359220982
20,0.3999999910593033,0.6927472352981567,0.15640205144882202,0.0,281.0946044921875,0.0,281.0946044921875,0.0,1,0,0.03869054093956947,1.869768738746643,0.2088736593723297,-0.31945234537124634,-0.9242954850196838,0.1146729364991188,0.6047425270080566,0.76761394739151,1.7869112491607666,0.33276495337486267,0.210423082113266,0.7740452289581299,0.7262756824493408,0.11551682651042938,0.032582346349954605,0.11494127660989761,0.43247586488723755,1.6853817701339722,0.3936896324157715,-0.16908517479896545,0.05877126753330231,0.907682478427887,-1.2251077890396118,0.7181469798088074,0,0,-0.08152002096176147,-10.750945091247559,0.12216982990503311,-0.09567014873027802,-8.657086372375488,0.09837598353624344,0.03412067890167236,3.1174137592315674,0.035425156354904175,-0.05956745147705078,5.665153503417969,0.040756501257419586,-0.026081517338752747,-0.619432806968689,0.012388655915856361,-0.0018232595175504684,-0.0467456579208374,0.0009349131723865867
21,0.41999999061226845,0.7083715796470642,0.17000414431095123,0.0,271.4246826171875,0.0,271.4246826171875,0.0,1,0,0.026177462190389633,2.1262524127960205,0.19781383872032166,-0.34423065185546875,-0.9178100824356079,0.1310245841741562,0.6345081925392151,0.8520245552062988,2.038586139678955,0.35882025957107544,0.199127197265625,0.7738801836967468,0.7201820611953735,0.12554694712162018,0.04662128537893295,0.12109881639480591,0.46280843019485474,1.9243220090866089,0.410238653421402,-0.19689032435417175,0.0844397246837616,0.5112260580062866,-1.480601191520691,1.1178029775619507,0,0,-0.0733380913734436,-12.338720321655273,0.14021272957324982,-0.0891328826546669,-7.504230499267578,0.08527534455060959,0.037680745124816895,3.0200581550598145,0.034318841993808746,-0.08553874492645264,6.994895935058594,0.050322990864515305,-0.027014970779418945,-0.6878422498703003,0.013756845146417618,-0.004948306828737259,-0.1404706984758377,0.002809413941577077
22,0.4399999901652336,0.7396053075790405,0.18270260095596313,0.0,218.95608520507812,503.4818115234375,218.95608520507812,503.4818115234375,1,1,0.09429124742746353,0.6169936656951904,0.18040814995765686,-0.3781062364578247,-0.9080133438110352,0.14984244108200073,0.6680921912193298,0.9993487000465393,2.7383861541748047,0.39457273483276367,0.18140140175819397,0.7737525701522827,0.7123508453369141,0.13516828417778015,0.0632186233997345,0.12450344115495682,0.4951171278953552,2.128268003463745,0.42079487442970276,-0.23206721246242523,0.11923694610595703,2.0985429286956787,-0.31432437896728516,-0.16383565962314606,0,0,-0.04923689365386963,-13.171581268310547,0.14967705309391022,-0.06933508813381195,-5.207294464111328,0.05917380005121231,0.026419416069984436,1.5928869247436523,0.018100988119840622,-0.17586445808410645,8.757877349853516,0.06300631165504456,-0.0647030621767044,-1.605527639389038,0.0321105532348156,-0.0015514567494392395,-0.2894202768802643,0.005788405425846577
23,0.4599999897181988,0.8508584499359131,0.19670641422271729,0.0,163.33656311035156,243.79319763183594,163.33656311035156,243.79319763183594,1,1,0.028463691473007202,0.5905274152755737,0.16721242666244507,-0.3987807035446167,-0.9016725420951843,0.1716441959142685,0.6855801343917847,1.0033116340637207,1.4068527221679688,0.41640517115592957,0.16800160706043243,0.7630372047424316,0.7056346535682678,0.1464572697877884,0.08329830318689346,0.12611736357212067,0.5325705409049988,2.008122205734253,0.4607135057449341,-0.24017050862312317,0.11701531708240509,1.9722557067871094,-0.05800991505384445,0.37335914373397827,0,0,-0.06743037700653076,-17.590084075927734,0.19988732039928436,-0.06284718960523605,-6.821868896484375,0.07752123475074768,0.0747077465057373,9.466541290283203,0.10757433623075485,-0.3509138226509094,-65.23554992675781,0.46932050585746765,0.0875224620103836,2.2481489181518555,0.04496297985315323,0.2471291720867157,5.8859543800354,0.11771908402442932
24,0.47999998927116394,0.9411022663116455,0.21098466217517853,0.043478261679410934,134.4443817138672,200.77459716796875,134.4443817138672,200.77459716796875,1,1,0.0353211872279644,0.8146248459815979,0.1798386126756668,-0.4020582139492035,-0.8977789282798767,0.1888679563999176,0.6891090869903564,1.109437346458435,1.5284137725830078,0.42105332016944885,0.18082238733768463,0.7597266435623169,0.701419472694397,0.16067922115325928,0.10771526396274567,0.12569227814674377,0.578094482421875,2.15986704826355,0.5059686899185181,-0.24401085078716278,0.1365562528371811,1.958307147026062,-0.1346886307001114,0.9010645747184753,0,0,-0.12612313032150269,-26.301895141601562,0.29888516664505005,-0.12060298025608063,-16.381771087646484,0.1861564964056015,0.10213971138000488,11.602171897888184,0.13184286653995514,-0.3948851227760315,-53.914730072021484,0.3878757655620575,0.36420831084251404,8.63239860534668,0.17264796793460846,0.21400144696235657,4.808548927307129,0.09617097675800323
25,0.4999999888241291,1.072196125984192,0.22920899093151093,0.043478261679410934,24.534202575683594,123.78368377685547,24.534202575683594,123.78368377685547,1,1,0.38821932673454285,0.5775505304336548,0.20306873321533203,-0.4219279885292053,-0.8835949301719666,0.20687511563301086,0.7025251388549805,1.303493857383728,2.5755977630615234,0.44549664855003357,0.20449094474315643,0.764011025428772,0.6951589584350586,0.17662028968334198,0.13617731630802155,0.12009549885988235,0.6319009065628052,1.961822748184204,0.5526247024536133,-0.25045379996299744,0.17657187581062317,1.4895265102386475,-0.4531221389770508,1.193624496459961,0,0,-0.206221342086792,-35.874324798583984,0.4076627790927887,-0.18909728527069092,-24.061952590942383,0.27343127131462097,0.10355743765830994,8.943435668945312,0.10162995010614395,-0.3165004253387451,-15.065509796142578,0.10838495939970016,0.6400716304779053,14.13010025024414,0.2826020121574402,0.15865452587604523,3.291656255722046,0.06583312153816223
26,0.5199999883770943,1.1220529079437256,0.24826249480247498,0.043478261679410934,14.295426368713379,124.22271728515625,14.295426368713379,124.22271728515625,1,1,1.3002928495407104,0.681708812713623,0.2224442958831787,-0.46064913272857666,-0.8592557907104492,0.22698254883289337,0.7449673414230347,1.5346516370773315,2.5153207778930664,0.4921106994152069,0.22432087361812592,0.758603572845459,0.6858305335044861,0.1913565695285797,0.16562022268772125,0.10536171495914459,0.6721051335334778,1.3616290092468262,0.5791465640068054,-0.27674153447151184,0.19932055473327637,0.7428769469261169,-1.11427903175354,0.24606868624687195,0,0,-0.2585389018058777,-30.03052520751953,0.34125596284866333,-0.253374844789505,-33.44477081298828,0.38005420565605164,0.0891675129532814,6.2657880783081055,0.07120213657617569,-0.2394166886806488,-20.8892822265625,0.1502826064825058,0.6923245787620544,12.719881057739258,0.2543976306915283,0.3809467852115631,8.934513092041016,0.17869025468826294
27,0.5399999879300594,1.0577011108398438,0.26651808619499207,0.0,3.9574806690216064,124.69060516357422,3.9574806690216064,124.69060516357422,1,1,1.9605458974838257,0.10075360536575317,0.25562846660614014,-0.48522382974624634,-0.8361886143684387,0.2527151107788086,0.7960981130599976,1.5770831108093262,3.0071022510528564,0.5257934927940369,0.2584977149963379,0.7591762542724609,0.6765127182006836,0.20884141325950623,0.19505725800991058,0.0871872678399086,0.6917328834533691,0.4882824420928955,0.5894920229911804,-0.29686084389686584,0.2070438414812088,0.3123916685581207,-0.37457534670829773,0.022901564836502075,0,0,-0.27967482805252075,-34.49590301513672,0.39199888706207275,-0.2996879816055298,-31.95696258544922,0.3631472885608673,0.12503719329833984,16.23291778564453,0.1844649761915207,-0.19739118218421936,-11.542484283447266,0.08303945511579514,0.7063446044921875,14.055529594421387,0.28111058473587036,0.2598084807395935,5.239444732666016,0.1047888919711113
28,0.5599999874830246,0.9630473852157593,0.28285926580429077,0.0,0.0,127.69442749023438,0.0,127.69442749023438,0,1,2.345184803009033,0.5984484553337097,0.30847278237342834,-0.460528165102005,-0.832321047782898,0.2773158848285675,0.8110169768333435,1.5260703563690186,4.740385055541992,0.5053778290748596,0.31358709931373596,0.7688536643981934,0.667689323425293,0.22832489013671875,0.22131332755088806,0.07283949106931686,0.6890122294425964,0.2603670060634613,0.5864766836166382,-0.2951861023902893,0.20892125368118286,-0.06711797416210175,0.18256980180740356,-0.1730734407901764,0,0,-0.27826154232025146,-33.21120834350586,0.37740010023117065,-0.38686561584472656,-47.62187194824219,0.5411576628684998,0.1340366005897522,12.238739013671875,0.1390765756368637,-0.13590404391288757,-5.39777946472168,0.03883294761180878,0.6793928742408752,13.418867111206055,0.2683773338794708,0.023749545216560364,0.42949700355529785,0.008589940145611763
